"t","x","exp","diff","y"
9.494768392667819,2.8681171291492547,"5,5,5,5",4.077662762713633,6.9457798918628875
9.50512805833577,2.0761121801774056,"5,5,5,5",5.413940111175822,7.490052291353227
9.516678518421646,1.412205189014009,"5,5,5,5",6.398223736375926,7.810428925389935
9.527778316749167,0.9648806569057272,"5,5,5,5",6.9215748625101945,7.886455519415922
9.540634242534642,0.621519246034778,"5,5,5,5",7.154117382842779,7.775636628877557
9.551580165196473,0.4312052185968575,"5,5,5,5",7.142818356729261,7.574023575326119
9.5629308341919,0.2991657698499913,"5,5,5,5",7.004950637377172,7.304116407227164
9.573806279369002,0.21401396053286012,"5,5,5,5",6.799677215148488,7.013691175681348
9.584860054566612,0.15481511651599167,"5,5,5,5",6.549046088778092,6.703861205294084
9.595915837411896,0.11393488767747091,"5,5,5,5",6.276253262170585,6.390188149848056
9.607199435084098,0.08481843418421964,"5,5,5,5",5.988487989630862,6.073306423815081
9.618718009470921,0.06391003899610101,"5,5,5,5",5.693904512822493,5.757814551818594
9.630584004117088,0.04864636601590093,"5,5,5,5",5.395500355652351,5.444146721668252
9.642853248613463,0.037395728325316964,"5,5,5,5",5.096242161093483,5.133637889418799
9.655611950968147,0.029013172435162105,"5,5,5,5",4.797500547778597,4.826513720213759
9.668935348749228,0.022715523933542328,"5,5,5,5",4.500480877910755,4.523196401844298
9.682912591331402,0.01794664869595728,"5,5,5,5",4.20589266479211,4.223839313488067
9.697637629722243,0.014311209450312787,"5,5,5,5",3.9143534604751147,3.9286646699254275
9.713218158275923,0.01152320383847646,"5,5,5,5",3.6263433792048003,3.6378665830432766
9.729730194614703,0.00937943870693234,"5,5,5,5",3.343083794541923,3.352463233248855
9.747304238655646,0.007723548730696283,"5,5,5,5",3.065025773428318,3.0727493221590145
9.766085428181816,0.006440924819182406,"5,5,5,5",2.792744980599658,2.7991859054188404
9.786250253918196,0.005446375885855513,"5,5,5,5",2.52678554963261,2.5322319255184653
9.808006601504394,0.004676976470851196,"5,5,5,5",2.2677939344929685,2.2724709109638197
9.831604743556351,0.00408637807410723,"5,5,5,5",2.0165089159194287,2.020595293993536
