"t","x","exp","diff","y"
12.468962311641466,6.0590299721778,"plot3",-0.3467496305567419,5.712280341621058
12.511461456467472,5.65030758853695,"plot3",1.9883980085782733,7.638705597115223
12.552251204863449,4.86350874828435,"plot3",4.864138075468193,9.727646823752544
12.593709231973545,3.8303311623788936,"plot3",7.90953085483887,11.739862017217764
12.64114733569495,2.6635314648133104,"plot3",10.776179745098283,13.439711209911593
12.677342283515076,1.9343421462089858,"plot3",12.217562674841146,14.151904821050131
12.715885625663473,1.3510403268795985,"plot3",13.04267911762394,14.393719444503539
12.754329264035318,0.9435424454978192,"plot3",13.285970487129125,14.229512932626944
12.800538802302825,0.6231250438830063,"plot3",13.061857874723383,13.684982918606389
12.83880911977837,0.4520754897606869,"plot3",12.61758442200535,13.069659911766037
12.87958349483922,0.3301844827446556,"plot3",12.004431538632405,12.33461602137706
12.919021073016305,0.25087549213229765,"plot3",11.344089837758748,11.594965329891046
12.959938934445386,0.1945744741523729,"plot3",10.635164169176479,10.829738643328852
13.00169493070031,0.154986157758839,"plot3",9.915962185313536,10.070948343072375
13.045079812756443,0.12644483532839337,"plot3",9.191908080601111,9.318352915929506
13.090349881665592,0.10576690871806582,"plot3",8.472972101826937,8.578739010545002
13.138129591090303,0.0907250663653697,"plot3",7.761010152049503,7.851735218414873
13.188924169068137,0.07994446044575163,"plot3",7.059385652812791,7.139330113258543
13.243400062653238,0.07253587862581591,"plot3",6.369679404440308,6.4422152830661235
13.302245734102637,0.06800422874048354,"plot3",5.694436053935172,5.762440282675656
13.366214412086196,0.06617516510085453,"plot3",5.03687447311552,5.103049638216374
13.435959928170144,0.06720138367645787,"plot3",4.4023973806101955,4.469598764286653
13.511978206484358,0.07162009547732706,"plot3",3.7979547556753506,3.8695748511526777
13.594215875813115,0.08046449562041881,"plot3",3.2330326886961704,3.3134971843165895
13.681335468733305,0.09530245426508682,"plot3",2.720315859673967,2.8156183139390536
13.771716242814637,0.11846022360102833,"plot3",2.2656064111922296,2.3840666347932578
13.863849198900837,0.15337528429977298,"plot3",1.8667720937979944,2.0201473780977675
